분류	가수	앨범	제목	발매년도	작사가	가사
KENZIE	동방신기	동방신기 & Super Junior05 'Show Me Your Love'	I Wanna Hold You 	2005.12.15	Kenzie	벌써 어두워진 밤 불빛이 켜져 가면 이미 멀어지는 그대에게 한번의 눈빛 남아있는지 또 뒤돌아보네 내 기억 속에 여전히 너는 내게 떠나달라고 더 이상 나를 버틸 수 없었겠지 한때는 지워낼 수 없던 나의 욕심을 넌 허락치 말아줘 이제는 모두 지나간 일이지만 *I wanna hold you 허나 내 맘이 아는 것 차마 두려워 나 감추려 했던 말 이제 나의 사람 아니라고 떠나려는 사람 붙잡지도 말라고 한때는 지워낼 수 없던 나의 욕심을 넌 허락치 말아줘 my baby 이젠 모두 지나간 일이지만 *I wanna hold you 허나 내 맘이 아는 것 차마 두려워 나 감추려 했던 말 이제 나의 사람 아니라고 떠나려는 사람 붙잡지도 말라고 낡은 사진 속 넌 여전히 내게 웃고 있지만 이젠 너를 보내줘야 할 때 하지만 그리 쉽게 넌 잊혀질까 **어리석은 거짓 속에 나만 혼자서 감추려 했던 말 이제 나의 사람 아니라고 떠나려는 너.. *I wanna hold you 허나 내 맘이 아는 것 차마 두려워 나 감추려 했던 말 이제 나의 사람 아니라고 떠나려는 사람 붙잡지도 말라고
KENZIE	동방신기	동방신기 & Super Junior05 'Show Me Your Love'	오늘만은 (I'm Your Man)	2005.12.15	Kenzie	지금 너의 가장 곁에 있는 그는 너무 가까워 어쩔 수도 없어 돌아서버리는 너의 맘 벌써 내게 전해와 이런 나도 내가 답답해 널 잃고 싶진 않아 우리 사는 동안 참 많은 사람 속에 지쳐있잖아 눈 감을 때 마다 다시 내게 돌아올 것만 같은 느낌 뿐야 나 말해볼까 아무렇지 않게, 떠나버린 널 자꾸만... *지금 내게 머물러준 사람마저 하나 둘씩 떠나 보내는 내가 미워져 너무 바보 같아 이젠 정말 외로워져 my baby 오늘만은 솔직해질 거야 두 번 다시는 널 아프게 할, 떠나게 할 내가 아닌 거야 혼자였던 날들 외롭던 그런 것만은 아냐 이젠 알 것 같아 누구보다도 내가 원하는 사랑 눈 감을 때마다 너를 닮은 기억들만 왜 떠오르는 거야 나 말해볼까 아무렇지 않게, 조금 더 가까이에서... *지금 내게 머물러준 사람마저 하나 둘씩 떠나 보내는 내가 미워져 너무 바보 같아 이젠 정말 외로워져 my baby 오늘만은 솔직해질 거야 두 번 다시는 널 아프게 할, 떠나게 할 내가 아닌 거야 나 알 것 같아 내게 가장 소중한 사람이 언제라도 내 곁에 있는 바로 그대라는걸.. *지금 내게 머물러준 사람마저 하나 둘씩 떠나 보내는 내가 미워져 너무 바보 같아 이젠 정말 외로워져 my baby 오늘만은 솔직해질 거야 두 번 다시는 널 아프게 할, 떠나게 할 내가 아닌 거야
KENZIE	동방신기(TVXQ!)	'왜(Keep Your Head Down)' NEW ALBUM	SHE	2011.01.11	Kenzie	눈감아도 보여요 멀리 있어도 알아요 그녀가 얼마나 예쁜 사람인 건지 손도 못 대겠는 걸요 깨져 버릴 것 같아요 그녀가 얼마나 여린 사람인 건지 사람들 속에서 웃고 있는 저 천사는 나의 그녀죠 *아이같이 자랑스러워요 바보 같은 표정 돼버려요 제발 내게만 웃어요 oh SHE~ SHE~ 당신의 끝이고 싶은걸요 그 곳만이 천국인 걸요 세상 하나 뿐인 oh SHE~ SHE~ 자존심이 강한 사람 절대 울지 않는 사람 그녀는 얼마나 독한 사람인 건지 유치한 내 장난에도 매번 즐거워하지만 그것이 진심인지 모를 때도 있어요 알면 알수록 모르겠어 저 사람이 나의 그녀죠 아이같이 자랑스러워요 바보 같은 표정 돼버려요 제발 내게만 웃어요 oh SHE~ SHE~ 당신의 끝이고 싶은걸요 그 곳만이 천국인 걸요 세상 하나 뿐인 oh SHE~ SHE~ 오 난 그녀를 알아요 Baby 나 뿐이죠 사랑하는 사람만 알 수 있죠 그녀의 눈물까지 아이같이 자랑스러워요 바보 같은 표정 돼버려요 제발 내게만 웃어요 oh SHE~ SHE~ 당신의 끝이고 싶은걸요 그 곳만이 천국인 걸요 세상 하나 뿐인 oh SHE~ SHE~
KENZIE	동방신기(TVXQ!)	The 6th Album 'Catch Me'	인생은 빛났다 (Viva)	2012.09.24	Kenzie	뭐가 뭔지 하나도 모르겠네 우린 서로가 푹 빠져있던 셈인데 이 봐, 처음부터 모든 게 이렇게 일이 이 지경이 될 거란 걸 알고 있었지? 다들 떠들어댔지, 댔지 거기까지라고 그때 난 맹세했지, 했지 오늘의 Gloria *난 나를 지배해(Woo) 난 깃발을 들어(Woo) 가,가시 같던 매,맹수 같던 찢기던 시간을 다 이겨낸 그 순간 인생은 빛났다 (Dah ah ah ah ah ah yeah eh eh eh x2) 인간이란 고통을 통해 커가는 것 진짜가 되는 길은 정말 쉽지 않잖아? 내 안의 싸움은 길고 지루했지만 그 땐 이런 평화란 상상 못했지 고갤 다 절레절레 했지 내 안의 질문들 정말로 무시무시했지 전쟁은 끝났어 *난 나를 지배해(Woo) 난 깃발을 들어(Woo) 이 삶의 타이밍 후회는 없어 두렵던 마음을 다 이겨낸 그 순간 인생은 빛났다 (Dah ah ah ah ah ah yeah eh eh eh x2) 안개 걷혀 눈앞은 고요해 (고요해, 평화로워) 이 승리의 환희를 잠시 만끽하고는, 또 다시 가는 우리 모습이여 *난 나를 지배해(Woo) 난 깃발을 들어(Woo) 가,가시 같던 매,맹수 같던 찢기던 시간을 다 이겨낸 그 순간 인생은 빛났다 (Dah ah ah ah ah ah yeah eh eh eh x4)
KENZIE	동방신기(TVXQ!)	The 6th Album 'Catch Me'	비누처럼 (Like a Soap)	2012.09.24	Kenzie	전화기 너머 넌 화가 나 있지 그 자식 대체 무슨 말을 한 건지 넌 한참 싸운 얘기를 털고선 조금은 후련해진 건지 웃어 정말 평범한 목요일 밤 난 언제나처럼 전화를 붙잡고 너의 가장 편한 친구 정도로 그래 가장 가까운 어디쯤에 비누처럼 자릴 채워 *Ah 마음이 아파 Oh Why 왜 못 보는 거야 너의 작은 방, 네 맘 속에 가장 특별한 구석, 거기에 앉고 싶어 Ah 너만 보는데 Oh Why 왜 아직 몰라 더 이상 존재감 없는 하얀 비누처럼 놓여 있기는 싫어 여긴 이렇게 속 타는데 넌 하품까지 섞인 목소리 난 오늘도 영 못 잠들겠는데 너는 '안녕 잘자' 그렇게 말해 꿈 속에도 보고 싶어 *Ah 마음이 아파 Oh Why 왜 못 보는 거야 너의 작은 방, 네 맘 속에 가장 특별한 구석, 거기에 앉고 싶어 Ah 너만 보는데 Oh Why 왜 아직 몰라 더 이상 존재감 없는 하얀 비누처럼 놓여 있기는 싫어 점점 굳어 가나 봐 내 맘이 조각나나 봐 이렇게 지내다간 정말 우리 안돼 이젠 기다릴 수 없어 *Ah 마음이 아파 Oh Why 왜 못 보는 거야 너의 작은 방, 네 맘 속에 가장 특별한 구석, 거기에 앉고 싶어 Ah 너만 보는데 Oh Why 왜 아직 몰라 더 이상 존재감 없는 하얀 비누처럼 놓여 있기는 싫어
KENZIE	동방신기(TVXQ!)	TVXQ! The 7th Album 'TENSE'	너의 남자 (Your Man)	2014.01.06	Kenzie	Yeah, that's right. TVXQ is back, Go! Girl, If I was your man. 내 오만이, 삶이, 내 철학이 무너져도 상관없어. 난 너의 기사로, 조금은 구식 스타일로 널 지켜. 하지만 너의 하루는 늘 분주하고 내가 들어갈 틈은 좁아. 너무 예쁜 너를 눈에 담기도 벅차는데 아직 부족함 투성이란 걸 나도 알아. 함께인 이 순간 조차도 * 난 너의 남자. 특별하고 싶어. 너만을 원해. 후회라곤 없어. 넌 한 송이 장미! 조금은 촌스럽고 우스워도 다 진심일 뿐이야. Girl, 난 좀 지쳤어. 너무 많은 생각에 그러나 똑바로 서. 놓치지 마. 이번만은 진짜니까. 한 사람만을 위해 사는 건 힘들지만 그게 너라면 무슨 말이 필요하겠니. 내 삶의 전부를 바쳐도 난 너의 남자. 특별하고 싶어. 너만을 원해. 후회라곤 없어. 넌 한 송이 장미! 조금은 촌스럽고 우스워도 손에 쥐어도 가슴에 안아도 왜 난 다 불안하지. 이렇게 약한 마음은 싫은데. 난 강해지고 또 한 순간 무너지고 그 모든 게 너라는 사람 때문이란 걸. 난 너의 남자. 특별하고 싶어. 너만을 원해. 후회라곤 없어. 나를 바꿨어. 다 흔들어 버렸어. 지금 이 모든 게 진심일 뿐이야. 난 너의 남자. 특별하고 싶어. 너만을 원해. 후회라곤 없어. 넌 한 송이 장미! 조금은 촌스럽고 우스워도 다 진심일 뿐이야. Yes!!
KENZIE	동방신기(TVXQ!)	RISE AS GOD - TVXQ! SPECIAL ALBUM	Rise As One (Sung By Max)	2015.07.20	Kenzie	새벽은 아직 푸르른 듯해 별들은 걸어온 길 위를 비춰 내 두발 닿았던 땅은 단단해지고 발자국 남아 이야기를 전하겠지 동쪽 하늘 모아 내 발 아래에 두고서 마침내 일어나 하나되어 We'll rise as one We rise as one We'll rise as one We rise as one 태양의 온기 대지에 내려와 따스히 나를 안은 너처럼 빛을 받은 내가 다시 그 빛을 뿌릴게 함께 또 걸어갈 이 길 위로 We'll rise as one We rise as one We'll rise as one We rise as one
KENZIE	동방신기(TVXQ!)	New Chapter #2 : The Truth of Love - 15th Anniversary Special Album	Sooner Than Later (Feat. The Quiett)	2018.12.26	KENZIE	깊고 차가운 밤 빌딩 속 차를 달려 Baby love 널 찾아서 늦었다 말하지 마 후회 속 나는 미쳐 너 아니면 죽을 것 같아 매일 밤 빠져 들어 끝도 안 보인 공허 마셔도 취하지 않는 저주에 걸린 듯 한데 넌 영원히 내 주위를 머무를 거란 오만도 이제서야 후회하는 나 *용서 하라고는 감히 안 해 Don’t push me out 너 없인 살 수 없어 **My love I know you remember me 다 잊었다 날 모른다 하지마 My heart 네 옆에서만 뛰니 So baby come back sooner than later Girl 비틀거리는 내 night lights 머릿속에 널 그려 다시 난 잊어보려 별 짓 다 해도 난 제자리일 뿐이야 u always on my mind 매일 아침에 잠에 들면 꿈에서 너를 봐 허나 닿지는 못해 한번 더 기횔 줘 baby come back 내게 돌아와 더 늦기 전에 매일 아침 오는 게 또 하루를 사는 게 악몽보다 너무 잔인해 차라리 깨지 않게 해 더 이상 늦지 않게 다시 한 번 기회를 줘 알아 변해야 하는 건 나 *Repeat **Repeat 부탁할게 여기서 날 꺼내 줄래 너만 할 수 있는데 달라지고 더 생각하고 널 위해 살게 제발 늦지 않게, 다시 우리를 만들어가 Come a little closer, baby **Repeat
KENZIE	슈퍼주니어	Super Junior05	You Are The One	2005.12.05	Kenzie	내품에 꼭 안겨서 들었던 겨울바다의 파도소리가 지금 흐른 눈물에 씻겨져 버리잖아요 울지말고 그대 나를봐요 you are the one 오직 너만이 내 사랑 you are the sun 따스히 감싸온 미소 you are my love 또 나 역시 그대만의 오직 단 한 사람 언제까지나 곁에 있어요 눈물만큼 사랑은 깊어져 아픈만큼 또 어른이 되요 마음이 닿는데로 그저 걸어가면 되는거라고 난 믿고싶어요 you are the one 오래됐지만 말할게 you are the sun 항상 너뿐이었단걸 you are my love 또 가끔은 한걸음 만큼의 뒤에서 너무 가까울까 망설였단걸 어느날 가슴속 바람이 불더라도 그안의 나를 꼭 잡고 놓지 말아요 그대여 그 웃음으로 날 잡아줘요 you are the one 오래됐지만 말할게 you are the sun 항상 너뿐이었단걸 you are my love 또 가끔은 한걸음 만큼의 뒤에서 너무 가까울까 망설였단걸 you are the one 오직 너만이 내 사랑 you are the sun 따스히 감싸온 미소 you are my love 또 나 역시 그대만의 오직 단 한 사람 언제까지나 곁에 있어요
KENZIE	슈퍼주니어	동방신기 & Super Junior05 'Show Me Your Love'	Show Me Your Love	2005.12.15	Kenzie	[믹키] Yeah~ What a sweet time! TVXQ with a new family Super Junior!! The reason why I'm shy! Because of your blue eyes! Pure Beauty! Don't hide it from my side! You know it. It's like bling bling ball! Can't stop it even though it's not that cool [희철] 아름다운 눈꽃을 바라보면 어린 시절 솜사탕이 떠올라 그대와 함께 그 시절을 추억 할 수 있는 행운이 내게 다가온다면 [영웅] 감춰왔던 그대 마음을 이젠 볼 수 있게 해줘요 [성민] 너의 전화 속에 수많은 사람 그 속에 아무인 나는 싫어요 [시아] 너무 오래 기다린 나를 아직도 몰라요 난 여기 있는데 [시원] 오직 그대 맘을 따라 내가 가는 곳이라면 [시아,시원] That's what I see in your eyes Just Show Me Your Love! ([한경] Just Show Me Your Love!) 또 언제나 함께 있도록 [유노] 난 기도 할게요 [기범,성민,영웅,시아,은혁] 지금 내 마음도 흰눈속에 쌓여가 [시아] 그리움이 너무 많잖아 [성민,려욱,믹키,이특,예성] I'll go anywhere! ([믹키] I'll go anywhere!) 그대 원하는 어디라도 [한경] 내 손을 잡아요 [시원+8] 흰 눈이 오면 그 눈을 타고 날아 [최강] 온 세상을 내려다 볼 수 있게 [려욱] 붐비는 거리 수많은 사람 그 속에 그대만 보여요 [최강] 나는 지금 살아있는 건가요 행복해 믿을 수 없어 이 기분 [강인] 두근대는 내 맘이 너무 어색해 지지만 또 이대로 좋아 [믹키] 거짓말도 괜찮아요 안아주고 싶은걸요 [강인,믹키] That's what I see in your eyes Just Show Me Your Love! ([이특] Just Show Me Your Love!) 그대에게 하고픈 얘기 [이특] 난 너무 많지만 [한경,시원,최강,유노,예성,기범] 오늘 만큼은 바라보기만 해요 [예성] 눈빛만으로도 알잖아 [유노+7] I'll go anywhere! ([성민] I'll go anywhere!) 너무 따뜻한 그대 눈에 [동해] 내가 담기네요 [유노+7] 그냥 좋은걸요 곁에 있다는 것도 [려욱] 소리 없이 다가온 겨울 속에 [동해] 그대의 모습 그대로 살아가줘요 [영웅] 어쩌면 내가 아는 것도 너무 조금일까 봐 난 걱정이 되는걸요 [은혁] Cause I love you, My princess 나의 사랑하는 그대 내가 원하는 건 절대 변치 않고 나만을 바라보는 눈빛인데 보여줘 망설이지마 *[All] Just Show Me Your Love! ([최강] Just Show Me Your Love!) 또 언제나 함께 있도록 [예성] 난 기도 할게요 지금 내 마음도 흰눈 속에 쌓여가 [시아] 그리움이 너무 많잖아 [All] I'll go anywhere! ([시원] I'll go anywhere!) 그대 원하는 어디라도 [유노] 내 손을 잡아요 흰 눈이 오면 그 눈을 타고 날아 [시아] 온 세상을 내려다 볼 수 있게 [신동] 하나(One) 둘(Two) 셋(Three) 넷(Uh!) 신! 신나게 놀아보자 동! 동상이 걸려도 좋아 추운 겨울 내가 너를 녹여줄께 Ha~ [희철] 하늘을 보며 그대를 사랑한다 소리쳤던 말 새하얀 눈 속에 묻힌다면 꽃으로 피길 바라죠 [은혁] 그대는 모르고 있죠 우리가 어느 샌가 하나가 됐죠 영원토록 함께
KENZIE	슈퍼주니어	동방신기 & Super Junior05 'Show Me Your Love'	I Wanna Hold You 	2005.12.15	Kenzie	벌써 어두워진 밤 불빛이 켜져 가면 이미 멀어지는 그대에게 한번의 눈빛 남아있는지 또 뒤돌아보네 내 기억 속에 여전히 너는 내게 떠나달라고 더 이상 나를 버틸 수 없었겠지 한때는 지워낼 수 없던 나의 욕심을 넌 허락치 말아줘 이제는 모두 지나간 일이지만 *I wanna hold you 허나 내 맘이 아는 것 차마 두려워 나 감추려 했던 말 이제 나의 사람 아니라고 떠나려는 사람 붙잡지도 말라고 한때는 지워낼 수 없던 나의 욕심을 넌 허락치 말아줘 my baby 이젠 모두 지나간 일이지만 *I wanna hold you 허나 내 맘이 아는 것 차마 두려워 나 감추려 했던 말 이제 나의 사람 아니라고 떠나려는 사람 붙잡지도 말라고 낡은 사진 속 넌 여전히 내게 웃고 있지만 이젠 너를 보내줘야 할 때 하지만 그리 쉽게 넌 잊혀질까 **어리석은 거짓 속에 나만 혼자서 감추려 했던 말 이제 나의 사람 아니라고 떠나려는 너.. *I wanna hold you 허나 내 맘이 아는 것 차마 두려워 나 감추려 했던 말 이제 나의 사람 아니라고 떠나려는 사람 붙잡지도 말라고
KENZIE	슈퍼주니어	동방신기 & Super Junior05 'Show Me Your Love'	오늘만은 (I'm Your Man)	2005.12.15	Kenzie	지금 너의 가장 곁에 있는 그는 너무 가까워 어쩔 수도 없어 돌아서버리는 너의 맘 벌써 내게 전해와 이런 나도 내가 답답해 널 잃고 싶진 않아 우리 사는 동안 참 많은 사람 속에 지쳐있잖아 눈 감을 때 마다 다시 내게 돌아올 것만 같은 느낌 뿐야 나 말해볼까 아무렇지 않게, 떠나버린 널 자꾸만... *지금 내게 머물러준 사람마저 하나 둘씩 떠나 보내는 내가 미워져 너무 바보 같아 이젠 정말 외로워져 my baby 오늘만은 솔직해질 거야 두 번 다시는 널 아프게 할, 떠나게 할 내가 아닌 거야 혼자였던 날들 외롭던 그런 것만은 아냐 이젠 알 것 같아 누구보다도 내가 원하는 사랑 눈 감을 때마다 너를 닮은 기억들만 왜 떠오르는 거야 나 말해볼까 아무렇지 않게, 조금 더 가까이에서... *지금 내게 머물러준 사람마저 하나 둘씩 떠나 보내는 내가 미워져 너무 바보 같아 이젠 정말 외로워져 my baby 오늘만은 솔직해질 거야 두 번 다시는 널 아프게 할, 떠나게 할 내가 아닌 거야 나 알 것 같아 내게 가장 소중한 사람이 언제라도 내 곁에 있는 바로 그대라는걸.. *지금 내게 머물러준 사람마저 하나 둘씩 떠나 보내는 내가 미워져 너무 바보 같아 이젠 정말 외로워져 my baby 오늘만은 솔직해질 거야 두 번 다시는 널 아프게 할, 떠나게 할 내가 아닌 거야
KENZIE	슈퍼주니어	The 3rd Album '쏘리 쏘리(SORRY, SORRY)'	MONSTER	2009.03.09	Kenzie	얼마나 찢겨야 하냐고 고민을 하고 원망하고 뻔한 결말 끝이 보여도 널 끊을 수 없어, 숨쉬는 한 너를 갖고 싶어 늘씬한 그림자를 따라 가 거울을 보는 척 훔쳐 봐 이런 꼴 우스워져 포기할까 이런 고민 벌써 몇 번째야 *Just like that 잡히지마 난 위험해 Just like that 굶주린 야수 보다 더 Just like that 오 할 수없이 난 목 마른, 애타는, 눈이 먼 바보 일뿐 언제 부턴지도 몰라 Just like that 난 사로잡혀 버렸어 Just like that 오해 마 널 보면 목 마른, 애타는, 눈이 먼 바보일 뿐야 몸부림치고 울어봐도 외롭고 다친 마음은 아파 눈빛이 흔들린걸 봤어 나 때문이 아니란 것 쯤은 알아 늘 그랬어 새빨간 그 입술로 말해봐 성가시고 귀찮다고 말야 이런 꼴 우스워져 포기할까 이런 고민 벌써 몇 번째야 *Just like that 잡히지마 난 위험해 Just like that 굶주린 야수 보다 더 Just like that 오 할 수없이 난 목 마른, 애타는, 눈이 먼 바보 일뿐 언제 부턴지도 몰라 Just like that 난 사로잡혀 버렸어 Just like that 오해 마 널 보면 목 마른, 애타는, 눈이 먼 바보일 뿐야 오늘 밤이 지나면 널 잊을 수 있을까 모르겠어 난 이젠 아무것도, 잊고싶어 다 얼굴마저도 오늘 밤이 지나면 널 지울 수 있을까 이게 뭐지 다? 뒤섞인 감정, but just like that 따라가고 있어 *Just like that 잡히지마 난 위험해 Just like that 굶주린 야수 보다 더 Just like that 오 할 수없이 난 목 마른, 애타는, 눈이 먼 바보 일뿐 언제부턴지도 몰라 Just like that 난 사로잡혀 버렸어 Just like that 오해 마 널 보면 목 마른, 애타는, 눈이 먼 바보일 뿐야
KENZIE	슈퍼주니어	'미인아 (BONAMANA)' The 4th Album	나쁜 여자 (Boom Boom)	2010.05.13	Kenzie	머리부터 발끝까지 너를 감싼 Luxury 다 (Hu) 눈부셔 그 누가 감히 네게 손 대겠나 문이 열리고 (Ooh, No) 그 예쁜 얼굴로 미소조차도 없어 Oh My God 여태껏 잘 뛰던 심장이, Boom Boom Boo Boom Boom 이미 깨문 초콜릿 입도 안 댔던 그 잔에 그때 그 순간 내 눈에 보인 널 지우지 못해 안돼 *Twinkle Twinkle Little Star 잡기엔 뜨거운 그녀가 나쁘게 보여 끌렸다고 봐 봐 내 말이 틀렸나 알면 됐고 고 고 고 고 그녀만 쳐다 보 보 보 보 봐! 넌 다시 말해 나쁜 나쁜 나쁜, 하..... 아니야 Stop! 너무 예쁜 게 죄 일뿐 내가 어리석지 그 누가 봐도 절대 순수할 수 없지 왜 난 억지부리는 건지 어차피 아무도 갖지 못할 텐데 말이지 If I ain't got you 내 입맞춤은 아무 필요 없는 사치일 뿐 뻔뻔한 내 손끝은 이미 널 만지는데 넌 싫지 않은 눈치 Twinkle Twinkle Little Star 잡기엔 뜨거운 그녀가 나쁘게 보여 끌렸다고 봐 봐 내 말이 틀렸나 알면 됐고 고 고 고 고 그녀만 쳐다 보 보 보 보 봐! 넌 다시 말해 나쁜 나쁜 나쁜, 하..... 아니야 Stop! 너무 예쁜 게 죄 일뿐
KENZIE	슈퍼주니어	'Mr. Simple' The 5th Album	오페라 (Opera)	2011.08.03	Kenzie	라틴, 라틴 쉽지 않은 언어들로 또 혹은 극적, 극적 스토리에 빠져들고 가장 비싼 옷을 옷을 입고 우아 좀 떨면서 극장의 가장 좋은 좌석에 만족한 너 여긴 다르다 *내 쑈, 내 쑈, 오페라 노래하는 오페라 춤추는 내 오페라 너무 좋으니까 정답은 이거니까 내 쑈, 내 쑈, 오페라 내가 만든 오페라 세상 멋진 오페라 이게 좋으니까 다 기분 좋으니까 **너무 좋으니까 정답은 이거니까 이게 좋으니까 다 기분 좋으니까 무대 위 그 찬란한 조명아래로 어깨 위 쏟아져 내리는 그 갈채 속에도 모두가 한번쯤 꿈 꾼 사랑, 배신까지도 이 짧은 3분, 4분 그 안에 다 있다고 바로 여기다 내 쑈, 내 쑈, 오페라 노래하는 오페라 춤추는 내 오페라 너무 유명해서 다 미쳐들 보니까 내 쑈, 내 쑈, 오페라 내가 만든 오페라 세상 멋진 오페라 너무 멋있어서 다 울고 난리니까 너무 유명해서 다들 미쳐 보니까 너무 멋있어서 다 울고 난리니까 쉽지는 않지 나 숨이 차 말도 못할 때가 있어 네 맘이 원한 걸 쫓아 무거운 수트 벗어 벗어 모차르트, 헨델, 비제 그 속의 엄청난 얘기가 하나도 부럽지 않게 내가 다 보여줄게 잘 봐 내 쑈, 내 쑈, 오페라 노래하는 오페라 춤추는 내 오페라 너무 좋으니까 정답은 이거니까 내 쑈, 내 쑈, 오페라 내가 만든 오페라 세상 멋진 오페라 이게 좋으니까 다 기분 좋으니까 **너무 좋으니까 정답은 이거니까 이게 좋으니까 다 기분 좋으니까 너무 좋으니까 정답은 이거니까
KENZIE	슈퍼주니어	'SPY' The 6th Album Repackage	SPY 	2012.08.05	Kenzie	내가 사랑한 S. P. Y. 그녀를 쫓아 Day and night 잡힐 듯 잡히지 않아 그림자처럼 붙지만 내가 사랑한 S. P. Y. 그녀를 쫓아 Day and night 숨이 턱 끝까지 차 와 그녀를 겨눈 그 순간 I got you little runaway (x4) 일생일대 스릴 돋는 스토리가 지금부터 하이라이트 막 달릴 거야 쭉 본능으로 꺾은 핸들 그게 답 일걸 붙잡고 밟아 봐 맨 끝까지 가 봐 **함정을 피해 봤잔데 내 포망에 잡힌 Baby 그 손맛이 짜릿해 이것 참 살아있네 *내가 사랑한 S. P. Y. 그녀를 쫓아 Day and night 잡힐 듯 잡히지 않아 그림자처럼 붙지만 내가 사랑한 S. P. Y. 그녀를 쫓아 Day and night 숨이 턱 끝까지 차 와 그녀를 겨눈 그 순간 골드 핑거를 찾아서 영화 같은 체이싱 달렸어 서로를 비웃고 놀리며 쫓고 쫓는 블록버스터 그 꼬리와의 긴 거리를 좁혔으면 이제 멈춰서 Now one two one two, Let's go, go! Doo Roo Roo Doo (Go kick it in the butt! Go kick it in the!) Doo Roo Roo Doo (Go kick it in the butt! Go kick it in the!) 친절하신 네비게이션 미안하지만 꺼버리고 짐승 같은 내 본능만으로 계속 가 가 가 자 이 길이 맞다면 난 O.K. 그게 남자야 맨 아니면 Not O.K. **함정을 피해 봤잔데 내 포망에 잡힌 Baby 그 손맛이 짜릿해 이것 참 살아있네 나, 나, 나, 나를 사랑한 Spy girl 더, 더, 더 멀리 달아나 침착한 손끝을 떠나 표적에 꽂힐 때 느껴져 심장이 미친 듯 뛰고 머리는 차가워져 A-hey I got you little runaway (x2) 침착한 손끝을 떠나 표적에 꽂힐 때 느껴져 심장이 미친 듯 뛰고 머리는 차가워져 A-hey
KENZIE	슈퍼주니어	'SPY' The 6th Album Repackage	Outsider 	2012.08.05	Kenzie	오늘 하루 동안 나는 아웃사이더 복잡한 일 던져버린 아웃사이더 그 누구의 눈치 따위 보지 않고 내 갈 길을 뚜벅뚜벅 아웃사이더, 아웃사이더, 아웃사이더 복잡한 지하철 꾸벅꾸벅 졸다 허겁지겁 내려 9 to 5 죽어라 일하고 나면 해가 저물고, 넉다운이 되고 내 오랜 친구와 밥 한번 먹기 뭐가 힘든지 그리 같이 붙어 다니던 훈훈했던 우리 둘 사이도 멀어진 듯 하고 정말 안 된다고 *오늘 하루 동안 나는 아웃사이더 복잡한 일 던져버린 아웃사이더 그 누구의 눈치 따위 보지 않고 내 갈 길을 뚜벅뚜벅 아웃사이더 **내 두 발이 흘러 가는 낯선 길로 오늘은 무작정 가보는 거야 해야 할 일, 숙제, 고민 오늘 딱 하루 잊고 혼자만의 시간 속에 오늘 난 아웃사이더 Rap Ha, Ha Hey~! 가자! Let's go! 나 전화길 끄고 딱 아무 생각도 하지 말고 머릴 비워 싹 밖에 나가 보면 달라질 걸 아마 백수처럼 그냥 어디든 골라 뭘 더 고민해 대충 걷는 것도 좋아 보이네 자꾸 어렵게 생각하다 보면 또 꼬이네 어차피 흘러 가잖아 My life 오늘만큼만은 나를 위해 Freestyle outsider **내 두발이 흘러 가는 낯선 길로 오늘은 무작정 가보는 거야 해야 할 일, 숙제, 고민 오늘 딱 하루 잊고 혼자만의 시간 속에 오늘 난 아웃사이더 혼자여도 외롭지 않아 나를 좀더 느낄 수 있잖아 Oh yeah~ 마음이 차분해져 기분이 자꾸 좋아져 Baby 아무도 가지 않았던 길로 나의 방식대로 가고 싶어 *오늘 하루 동안 나는 아웃사이더 복잡한 일 던져버린 아웃사이더 그 누구의 눈치 따위 보지 않고 내 갈 길을 뚜벅뚜벅 아웃사이더, 아웃사이더, 아웃사이더 **내 두 발이 흘러 가는 낯선 길로 오늘은 무작정 가보는 거야 해야 할 일, 숙제, 고민 오늘 딱 하루 잊고 혼자만의 시간 속에 오늘 난 아웃사이더 **내 두 발이 흘러 가는 낯선 길로 오늘은 무작정 가보는 거야 해야 할 일, 숙제, 고민 오늘 딱 하루 잊고 혼자만의 시간 속에 오늘 난 아웃사이더
